name,city,address,lat,lon,category,description
경창시장,서울 양천구,서울특별시 양천구 오목로9길 31,37.5248912,126.8421121,쇼핑몰,
공방시와저,서울 강동구,서울특별시 강동구 성안로 101,37.5325341,127.132829,쇼핑몰,
대림중앙시장,서울 영등포구,서울특별시 영등포구 디지털로37나길 21,37.4915685,126.8999305,쇼핑몰,
올리브영 (타임스퀘어신세계점),서울 영등포구,서울특별시 영등포구 영중로 15,37.517007,126.9041419,쇼핑몰,
빈폴 (타임스퀘어점),서울 영등포구,서울특별시 영등포구 영중로 15,37.517007,126.9041419,쇼핑몰,
해밀톤 쇼핑센터,서울 용산구,서울특별시 용산구 이태원로 179,37.5347302,126.9941284,쇼핑몰,
꼼데가르송 (Comme des Garcons),서울 용산구,서울특별시 용산구 이태원로 261,37.5381905,127.0012807,쇼핑몰,
이태원 쇼핑거리,서울 용산구,서울특별시 용산구 이태원동,37.5400456,126.9921017,쇼핑몰,
광장시장,서울 종로구,서울특별시 종로구 창경궁로 88,37.5700398,126.9996036,쇼핑몰,
핫트랙스 (광화문점),서울 종로구,서울특별시 종로구 종로 1,37.5746718,126.9789714,쇼핑몰,
동화면세점,서울 종로구,서울특별시 종로구 세종대로 149,37.5695312,126.976126,쇼핑몰,
롯데면세점 (본점),서울 중구,서울특별시 중구 을지로 30,37.5649903,126.981369,쇼핑몰,
퇴계로 오토바이 상가,서울 중구,서울특별시 중구 충무로4가,37.5622705,126.996153,쇼핑몰,
삼익패션타운,서울 중구,서울특별시 중구 남대문시장8길 7,37.5603965,126.9789324,쇼핑몰,
스토리 (Stori),서울 강서구,서울특별시 강서구 허준로 217,37.5609315,126.862881,쇼핑몰,
롯데몰 김포공항,서울 강서구,서울특별시 강서구 하늘길 77,37.5667733,126.8025118,쇼핑몰,
테크노마트 강변점,서울 광진구,서울특별시 광진구 광나루로56길 85,37.5349372,127.0957088,쇼핑몰,
커먼그라운드,서울 광진구,서울특별시 광진구 아차산로 200,37.5408693,127.0660137,쇼핑몰,
프리스비 (Frisbee) 건대점,서울 광진구,서울특별시 광진구 능동로 92,37.5387765,127.0710831,쇼핑몰,
구로 중앙유통단지,서울 구로구,서울특별시 구로구 경인로53길 15,37.5010068,126.8746679,쇼핑몰,
AK플라자백화점 (구로점),서울 구로구,서울특별시 구로구 구로중앙로 152,37.5012056,126.8827953,쇼핑몰,
남구로시장,서울 구로구,서울특별시 구로구 구로동로26길 54,37.4898684,126.8872465,쇼핑몰,
W몰(W-MALL),서울 금천구,서울특별시 금천구 디지털로 188,37.4773244,126.8877548,쇼핑몰,
마리오아울렛,서울 금천구,서울특별시 금천구 디지털로9길 23,37.4786713,126.8864968,쇼핑몰,
한국민속식품 (부산),부산 강서구,부산광역시 강서구 공항로811번길 71-1,35.1807046,128.9539643,쇼핑몰,
부산 국제수산물도매시장,부산 서구,부산광역시 서구 원양로 35 국제수산물도매시장,35.0597759,129.0104975,쇼핑몰,
부산공동어시장,부산 서구,부산광역시 서구 충무대로 202,35.0886268,129.0251869,쇼핑몰,
오랜지바다,부산 수영구,부산광역시 수영구 광안해변로 245-1,35.154938,129.1207541,쇼핑몰,
민락어민활어직판장,부산 수영구,부산광역시 수영구 광안해변로312번길 60,35.1542201,129.1278847,쇼핑몰,
남천 해변시장,부산 수영구,부산광역시 수영구 광안해변로15번길 77,35.1391281,129.1090572,쇼핑몰,
연일시장,부산 연제구,부산광역시 연제구 고분로 24,35.1854436,129.0848858,쇼핑몰,
거제시장,부산 연제구,부산광역시 연제구 거제시장로14번길 28,35.1817095,129.0728164,쇼핑몰,
영도봉래시장 / 봉래시장,부산 영도구,부산광역시 영도구 태종로113번길 39,35.092765,129.0439013,쇼핑몰,
남항시장,부산 영도구,부산광역시 영도구 절영로49번길 73-5,35.0889092,129.0422796,쇼핑몰,
(주)한국다원호간보 부산지사 [한국관광 품질인증/Korea Quality],부산 중구,부산광역시 중구 대청로155번길 6,35.103519,129.037238,쇼핑몰,
광복 지하도상가,부산 중구,부산광역시 중구 중앙대로29번길 8,35.1002181,129.0356529,쇼핑몰,
남포동 지하도상가,부산 중구,부산광역시 중구 구덕로 지하 44,35.097867,129.034638,쇼핑몰,
신세계면세점 (부산점),부산 해운대구,부산광역시 해운대구 센텀4로 15,35.1699728,129.1282757,쇼핑몰,
해운대 로데오거리,부산 해운대구,부산광역시 해운대구 좌동순환로 473,35.1636989,129.1694329,쇼핑몰,
부산 해운대시장,부산 해운대구,부산광역시 해운대구 구남로41번길 22-1,35.1614066,129.1623293,쇼핑몰,
구서 오시게시장,부산 금정구,부산광역시 금정구 구서로 12,35.2473584,129.0897886,쇼핑몰,
"송정시장 (5, 10일)",부산 기장군,부산광역시 기장군 철마면 두송길 7-31,35.3047926,129.1115718,쇼핑몰,
롯데프리미엄아울렛 동부산점,부산 기장군,부산광역시 기장군 기장읍 기장해안로 147,35.2188193,129.2313695,쇼핑몰,
부산 기장시장,부산 기장군,부산광역시 기장군 기장읍 읍내로104번길 16,35.2435205,129.2150933,쇼핑몰,
환공어묵 부산역점,부산 동구,부산광역시 동구 중앙대로 206,35.1170576,129.0436878,쇼핑몰,
부산 진시장,부산 동구,부산광역시 동구 진시장로 24,35.1364215,129.0587319,쇼핑몰,
유한회사스노우에이치 [한국관광 품질인증/Korea Quality],부산 동구,부산광역시 동구 조방로 32,35.1397049,129.0620697,쇼핑몰,
동래시장,부산 동래구,부산광역시 동래구 동래시장길 14,35.2038096,129.0859492,쇼핑몰,
핫트랙스 (부산점),부산 부산진구,부산광역시 부산진구 중앙대로 658,35.151552,129.059695,쇼핑몰,
동보프라자,부산 부산진구,부산광역시 부산진구 중앙대로 704,35.1555497,129.0595811,쇼핑몰,
서면 지하도상가,부산 부산진구,부산광역시 부산진구 중앙대로 737,35.1587856,129.0593892,쇼핑몰,
구포 축산물도매시장,부산 북구,부산광역시 북구 사상로583번길 20,35.1963451,128.9895204,쇼핑몰,
"구포장 / 구포시장 (3,8일)",부산 북구,부산광역시 북구 구포시장1길 17,35.2090124,129.0043898,쇼핑몰,
애플아울렛,부산 사상구,부산광역시 사상구 사상로 201,35.1630791,128.9810089,쇼핑몰,
부산 르네시떼,부산 사상구,부산광역시 사상구 광장로 7,35.1643625,128.9780222,쇼핑몰,
부산 엄궁농산물도매시장,부산 사상구,부산광역시 사상구 농산물시장로9번길 11,35.1282465,128.9642692,쇼핑몰,
대구 봉덕시장,대구 남구,대구광역시 남구 봉덕로 115,35.8450317,128.6032686,쇼핑몰,
관문시장,대구 남구,대구광역시 남구 대명서7길 24-3,35.8356279,128.5580035,쇼핑몰,
대구 안지랑시장,대구 남구,대구광역시 남구 대명로36길 19,35.8412466,128.5681113,쇼핑몰,
"현풍장 (5, 10일)",대구 달성군,대구광역시 달성군 현풍면 비슬로130길 53-1,35.6943583,128.4423614,쇼핑몰,
대구 평화시장,대구 동구,대구광역시 동구 아양로9길 10,35.8829051,128.6193801,쇼핑몰,
대구국제공항 면세점,대구 동구,대구광역시 동구 공항로 221,35.8994194,128.638395,쇼핑몰,
대림목공예,대구 동구,대구광역시 동구 공항로33길 21,35.9029246,128.6331256,쇼핑몰,
대구 칠성시장,대구 북구,대구광역시 북구 칠성시장로 28,35.8768422,128.6044687,쇼핑몰,
대구종합유통단지관리공단,대구 북구,대구광역시 북구 유통단지로13길 9,35.9082051,128.6091298,쇼핑몰,
퀸스로드,대구 서구,대구광역시 서구 평리로35길 18-17,35.8617229,128.545071,쇼핑몰,
원대가구 명물거리,대구 서구,대구광역시 서구 원대동3가,35.8853304,128.5756203,쇼핑몰,
그랜드면세점 (대구시내점),대구 수성구,대구광역시 수성구 동대구로 305,35.8577321,128.6251586,쇼핑몰,
천미사 (상감입사장),대구 수성구,대구광역시 수성구 들안로 108,35.8395578,128.6171557,쇼핑몰,
핫트랙스 (대구점),대구 중구,대구광역시 중구 국채보상로 586,35.870591,128.5948392,쇼핑몰,
동아아울렛 (본점),대구 중구,대구광역시 중구 경상감영길 171,35.8725466,128.5968936,쇼핑몰,
대구 서문시장 & 서문시장 야시장,대구 중구,대구광역시 중구 큰장로26길 45,35.8688986,128.580781,쇼핑몰,
강화 풍물시장,인천 강화군,인천광역시 강화군 강화읍 중앙로 17-9,37.7422908,126.4921831,쇼핑몰,
유림상회/ 소금빛서점,인천 강화군,인천광역시 강화군 강화읍 남문안길 7,37.7455209,126.4848185,쇼핑몰,
교동도 대룡시장,인천 강화군,인천광역시 강화군 교동면 교동남로 35,37.7821086,126.2795601,쇼핑몰,
광주문화관광상품전시장 광주아트샵,광주 동구,광주광역시 동구 예술길 18,35.150165,126.9181981,쇼핑몰,
남광주시장(남광주밤기차야시장),광주 동구,광주광역시 동구 양림로 117,35.1400127,126.920729,쇼핑몰,
광주 대인시장 (대인예술시장),광주 동구,광주광역시 동구 제봉로194번길 7-1,35.154085,126.9167809,쇼핑몰,
인당국악사,광주 동구,광주광역시 동구 제봉로 75,35.1452754,126.9215912,쇼핑몰,
광주 양동시장,광주 서구,광주광역시 서구 천변좌로 238,35.1538613,126.9021342,쇼핑몰,
1913송정역시장,광주 광산구,광주광역시 광산구 송정로16번길 38,35.1352664,126.7917513,쇼핑몰,
금남지하도상가,광주 동구,광주광역시 동구 서석로 지하 56,35.1463993,126.9142028,쇼핑몰,
예술개미장터,광주 동구,광주광역시 동구 예술길 24,35.149762,126.9186029,쇼핑몰,
"말바우장 / 말바우시장 (2, 4, 7, 9일)",광주 북구,광주광역시 북구 동문대로85번길 62,35.172871,126.9203366,쇼핑몰,
롯데아울렛 광주월드컵점,광주 서구,광주광역시 서구 금화로 240,35.1329733,126.8755729,쇼핑몰,
은행동 으능정이 문화의거리,대전 중구,대전광역시 중구 중앙로 170,36.3293242,127.428347,쇼핑몰,
대전 중앙시장,대전 동구,대전광역시 동구 대전로 783,36.3295329,127.4331895,쇼핑몰,
대전 태평시장,대전 중구,대전광역시 중구 수침로55번길 56,36.3259193,127.3977008,쇼핑몰,
패션월드,대전 서구,대전광역시 서구 월평새뜸로 5,36.3518671,127.3527237,쇼핑몰,
둔산전자타운,대전 서구,대전광역시 서구 도산로403번길 21,36.3400951,127.3938042,쇼핑몰,
대전 중리전통시장,대전 대덕구,대전광역시 대덕구 중리북로37번길 26,36.3653168,127.4258006,쇼핑몰,
갤러리아 백화점 (타임월드점),대전 서구,대전광역시 서구 대덕대로 211,36.352308,127.3785493,쇼핑몰,
"유성장 (4, 9일)",대전 유성구,대전광역시 유성구 유성대로730번길 24,36.3577193,127.333944,쇼핑몰,
"신탄진장 (3, 8일)",대전 대덕구,대전광역시 대덕구 석봉로37번길 47,36.4495344,127.4259447,쇼핑몰,
역전시장,대전 동구,대전광역시 동구 역전시장길 34,36.3300606,127.4338596,쇼핑몰,
신정 평화시장,울산 남구,울산광역시 남구 봉월로67번길 17,35.538337,129.3035526,쇼핑몰,
울산 농수산물도매시장,울산 남구,울산광역시 남구 삼산로 324,35.5386218,129.3427374,쇼핑몰,
울산 중앙시장,울산 중구,울산광역시 중구 번영로 329,35.5545384,129.3234524,쇼핑몰,
성남프라자,울산 중구,울산광역시 중구 중앙3길 6,35.5545103,129.3175359,쇼핑몰,
울산 진산면세점,울산 중구,울산광역시 중구 번영로 363,35.5574807,129.3260321,쇼핑몰,
"호계장 / 호계공설시장 (1,6일)",울산 북구,울산광역시 북구 호계3길 17-11,35.6236933,129.3557667,쇼핑몰,
"언양장 / 언양알프스시장 (2, 7일)",울산 울주군,울산광역시 울주군 언양읍 장터1길 22,35.5634831,129.1259342,쇼핑몰,
방어진 활어센터,울산 동구,울산광역시 동구 중진2길 5,35.483374,129.424447,쇼핑몰,
남목시장,울산 동구,울산광역시 동구 남목17길 9,35.5427156,129.4273869,쇼핑몰,
울산 산업공구월드,울산 남구,울산광역시 남구 갈밭로 24,35.5357884,129.3428744,쇼핑몰,
"세종전통시장 (4, 9일)",세종 한솔동,세종특별자치시 조치원읍 조치원8길 42,36.6042964,127.2985208,쇼핑몰,
동쪽바다중앙시장,강원 동해시,강원도 동해시 중앙시장길 12,37.5510523,129.1085439,쇼핑몰,
아남프라자,강원 속초시,강원도 속초시 중앙로5번길 8,38.2093541,128.5884506,쇼핑몰,
"삼척 중앙시장 (2, 7일)",강원 삼척시,강원도 삼척시 진주로 12-21,37.4420761,129.16466,쇼핑몰,
"주천시장 (1, 6일)",강원 영월군,강원도 영월군 주천면 주천시장길 47-5,37.2710818,128.266413,쇼핑몰,
사직번개시장 (삼척 번개시장),강원 삼척시,강원도 삼척시 중앙로 10,37.4306519,129.1785512,쇼핑몰,
원주 단구시장,강원 원주시,강원도 원주시 송림길 48-13,37.331352,127.9525449,쇼핑몰,
강릉 서부시장,강원 강릉시,강원도 강릉시 임영로155번길 6,37.7550085,128.8908612,쇼핑몰,
원주 남부시장,강원 원주시,강원도 원주시 치악로 1803,37.343087,127.9543659,쇼핑몰,
원주 농산물도매시장,강원 원주시,강원도 원주시 서원대로 33,37.3544809,127.9235799,쇼핑몰,
"춘천 풍물시장 / 풍물장 (2, 7일)",강원 춘천시,강원도 춘천시 영서로 2352-20,37.8679399,127.7169988,쇼핑몰,
"광혜원장 (3, 8일)",충북 진천군,충청북도 진천군 광혜원면 장기1안길 16,36.9889267,127.4453662,쇼핑몰,
복드림 도깨비방망이,충북 제천시,충청북도 제천시 백운면 금봉로 142,37.1508881,128.0439019,쇼핑몰,
"용산장 (5, 10일)",충북 영동군,충청북도 영동군 용산면 용산로 338,36.2606521,127.8289107,쇼핑몰,
"영동장 (4, 9일)",충북 영동군,충청북도 영동군 영동읍 영동시장2길 10-1,36.1751419,127.7756463,쇼핑몰,
"옥산장 (3, 8일)",충북 청주시,충북 청주시 흥덕구 옥산면 오산리,36.6608554,127.3718348,쇼핑몰,
도예공방 필,충북 충주시,충청북도 충주시 연원5길 26,36.9835726,127.931255,쇼핑몰,
"진천장 (5, 10일)",충북 진천군,충청북도 진천군 진천읍 남산10길 27,36.8569511,127.4475257,쇼핑몰,
삼화대장간,충북 충주시,충청북도 충주시 충인1길 12,36.9750071,127.9308412,쇼핑몰,
"단양장 / 단양구경시장 (1, 6일)",충북 단양군,충청북도 단양군 단양읍 도전5길 31,36.982472,128.3698933,쇼핑몰,
"충주 민속5일장 / 풍물시장 (5, 10일)",충북 충주시,충청북도 충주시 충인1길 22,36.9755413,127.9295404,쇼핑몰,
전통예산옹기,충남 예산군,충청남도 예산군 오가면 오촌중앙길 106,36.7157941,126.8027337,쇼핑몰,
온양도자기,충남 아산시,충청남도 아산시 신창면 서부남로 559,36.7924164,126.9189357,쇼핑몰,
"서천장 / 서천 수산물특화시장 (2, 7일)",충남 서천군,충청남도 서천군 서천읍 충절로 42,36.0750035,126.6870115,쇼핑몰,
서산동부시장,충남 서산시,충청남도 서산시 시장3길 5-6,36.7823989,126.4553428,쇼핑몰,
부여 롯데아울렛,충남 부여군,충청남도 부여군 규암면 백제문로 387,36.2919324,126.8979047,쇼핑몰,
"성환장 (1, 6일) / 성환이화시장",충남 천안시,충청남도 천안시 서북구 성환읍 성환시장길 12,36.9184016,127.1300739,쇼핑몰,
"부여장 (5, 10일) / 백마강달밤야시장",충남 부여군,충청남도 부여군 부여읍 성왕로173번길 12,36.281838,126.9070128,쇼핑몰,
태안 서부시장,충남 태안군,충청남도 태안군 태안읍 시장1길 34,36.7532116,126.2964229,쇼핑몰,
광천 토굴새우젓시장,충남 홍성군,충청남도 홍성군 광천읍 광천로299번길 36,36.5008945,126.6243746,쇼핑몰,
농부마켓 & 농부밥상,충남 청양군,충청남도 청양군 대치면 칠갑산로 704-18,36.4384552,126.8500097,쇼핑몰,
영천목탁공예사,경북 영천시,경상북도 영천시 언하동 167-1,35.9876407,128.9694321,쇼핑몰,
영남요,경북 문경시,경상북도 문경시 문경읍 새재로 579,36.756555,128.0871107,쇼핑몰,
신라요,경북 경주시,경상북도 경주시 하동공예촌길 45,35.8060713,129.3116774,쇼핑몰,
"남원장 / 남원공설시장 (4, 9일)",전북 남원시,전라북도 남원시 의총로 51,35.4048124,127.3753412,쇼핑몰,
온고을공예방,전북 전주시,전라북도 전주시 완산구 향교길 51-9,35.8120164,127.1525196,쇼핑몰,
익산 주얼팰리스,전북 익산시,전라북도 익산시 왕궁면 호반로 8,35.9903918,127.1014677,쇼핑몰,
남원 목운공예사,전북 남원시,전라북도 남원시 요천로 1230-9,35.4220847,127.3989478,쇼핑몰,
신영시장,전북 군산시,전라북도 군산시 동신영길 36,35.985657,126.7201283,쇼핑몰,
"고창장 (3, 8일)",전북 고창군,전라북도 고창군 고창읍 동산5길 24,35.432389,126.7106798,쇼핑몰,
곰소젓갈단지 (구시장),전북 부안군,전라북도 부안군 진서면 곰소항길 22-11,35.5871768,126.603674,쇼핑몰,
"오수상설시장 / 오수5일장 (5, 10일)",전북 임실군,전라북도 임실군 오수면 오수로 159,35.5382584,127.3269784,쇼핑몰,
"무주반딧불시장(무주반딧불장터) (1, 6일)",전북 무주군,전라북도 무주군 무주읍 장터로 2,36.0045908,127.6540485,쇼핑몰,
전주 남부시장,전북 전주시,전라북도 전주시 완산구 풍남문2길 63,35.8124081,127.1465988,쇼핑몰,
충주산방,전남 나주시,전라남도 나주시 공산면 금강로 253,34.9619347,126.590557,쇼핑몰,
나주목물 (나주반장 김춘식),전남 나주시,전라남도 나주시 영산로 5116-12,35.0241516,126.6938223,쇼핑몰,
목포 신중앙시장,전남 목포시,전라남도 목포시 원산중앙로 51,34.8099853,126.3774139,쇼핑몰,
흥진상사,전남 여수시,전라남도 여수시 이순신광장로 49,34.7393928,127.7340587,쇼핑몰,
광양 청매실농원,전남 광양시,전라남도 광양시 다압면 지막1길 55,35.0755479,127.7166651,쇼핑몰,
동박새꿈정원,전남 여수시,전라남도 여수시 오동도로 238-32,34.7443638,127.7676075,쇼핑몰,
보향다원,전남 보성군,전라남도 보성군 보성읍 동암1길 144,34.7573039,127.0760776,쇼핑몰,
여수 특산품전시판매장,전남 여수시,전라남도 여수시 봉산남9길 30-12,34.7311828,127.7279383,쇼핑몰,
여수 돌산갓장터마을갓김치,전남 여수시,전라남도 여수시 돌산읍 향일암로 359,34.6049703,127.7876963,쇼핑몰,
"구례5일장 / 구례전통시장(3, 8일)",전남 구례군,전라남도 구례군 구례읍 5일시장작은길 20,35.2101277,127.4701287,쇼핑몰,
JDC 면세점 (제주공항점),제주 제주시,제주특별자치도 제주시 공항로 2,33.5063344,126.4952613,쇼핑몰,
라온명품관,제주 제주시,제주특별자치도 제주시 한림읍 금능남로 127,33.3760556,126.2441268,쇼핑몰,
바다잔치수산,제주 제주시,제주특별자치도 제주시 탑동로 77,33.5177907,126.5170267,쇼핑몰,
제주민속식품,제주 제주시,제주특별자치도 제주시 구좌읍 번영로 2178,33.4281022,126.7510394,쇼핑몰,
서귀포매일올레시장,제주 서귀포시,제주특별자치도 서귀포시 중앙로62번길 18,33.2501708,126.5636786,쇼핑몰,
"고성5일시장 (4, 9일)",제주 서귀포시,제주특별자치도 서귀포시 성산읍 고성오조로 93,33.4517759,126.912796,쇼핑몰,
동문재래시장,제주 제주시,제주특별자치도 제주시 관덕로14길 20,33.5115817,126.526099,쇼핑몰,
"제주시민속오일시장 (2, 7일)",제주 제주시,제주특별자치도 제주시 오일장서길 26,33.4974552,126.4747907,쇼핑몰,
"한림민속5일시장(4, 9일)",제주 제주시,제주특별자치도 제주시 한림읍 한수풀로4길 10,33.4201519,126.2742341,쇼핑몰,
"세화민속오일시장(5일, 0일)",제주 제주시,제주특별자치도 제주시 구좌읍 해맞이해안로 1412,33.5259384,126.8572852,쇼핑몰,